('tres', 0.9999999999999998)
('hectárea', 0.44458439681412565)
('mil', 0.4061284068381468)
('cinco', 0.39462438731698457)
('tope', 0.3901911518065177)
('predio', 0.3882540935709082)
('total', 0.37254186882036877)
('peso', 0.37050010487381)
('dos', 0.3639608941459679)
('millón', 0.36128738714152736)
('municipio', 0.3504056466810837)
('denominar', 0.3468729675471602)
('encanto', 0.3468729675471602)
('hormiga', 0.3369832674692652)
('recibir', 0.32615223627802264)
('belén', 0.3237481030440162)
('aproximadamente', 0.32114196542291285)
('promedio', 0.31603981487630156)
('último', 0.310379325300639)
('pantelhó', 0.3102526139970115)
('razón', 0.3068710131366836)
('cuatro', 0.2988002048649607)
('suma', 0.2955402316445243)
('gobierno', 0.29299596519111804)
('constantino', 0.2843982294972605)
('domínguez', 0.2843982294972605)
('comprar', 0.27861507220764825)
('alrededor', 0.2777154240310512)
('cuenta', 0.2731182126700048)
('diez', 0.26764319808730935)
('empresa', 0.2656315837511488)
('propiedad', 0.2645843182214541)
('pérdida', 0.2626808091984103)
('hacer', 0.26206161002991024)
('cuales', 0.25921742975604106)
('guyamusaj', 0.25594534844449573)
('cárnico', 0.25437350953458415)
('méxico', 0.2487678025654446)
('liberación', 0.24875549677025194)
('vender', 0.24810286988994745)
('inaugurar', 0.24527622756289819)
('según', 0.24425556065751264)
('año', 0.24390376308178344)
('pasado', 0.24222043890572525)
('entregado', 0.24130758866434224)
('desfase', 0.2388325736106128)
('abarcar', 0.23766353784131744)
('país', 0.23343528222114296)
('seis', 0.232870264548553)
('decir', 0.23167486988593664)
('ascender', 0.23156960097359142)
('fluctuar', 0.23124864503144016)
('poder', 0.22613980756922186)
('dar', 0.22487239817113241)
('contraloría', 0.22111599712911287)
('unitario', 0.21938172723813917)
('parte', 0.2176992149978369)
('casi', 0.21698914318637894)
('dólar', 0.21545672931196744)
('calcular', 0.21333409185589738)
('empleo', 0.21206900299686784)
('primer', 0.21206900299686784)
('dejar', 0.21165206225960836)
('manejar', 0.210433575549139)
('jubilado', 0.2076951008135743)
('destinar', 0.20769510081357428)
('ciento', 0.20761258461904367)
('pues', 0.20697708430584463)
('bimestre', 0.20683507599800766)
('ligeramente', 0.20683507599800766)
('ésto', 0.20683507599800766)
('d', 0.20683507599800763)
('liconsa', 0.20683507599800763)
('sucesivo', 0.20683507599800763)
('encontrar', 0.2055126148045272)
('sólo', 0.2038588765750502)
('castellano', 0.2034047373930131)
('haber', 0.2033734648037684)
('capitalino', 0.19906541544688175)
('servir', 0.1984382386660906)
('recurso', 0.19748449144842098)
('pago', 0.19691443881732637)
('pagar', 0.19522534140192008)
('venta', 0.1941494612502682)
('público', 0.1933922979492848)
('realizar', 0.19257516772365313)
('trabajador', 0.19235271355333436)
('planta', 0.1914111870309451)
('febrero', 0.19043233887112554)
('equivalente', 0.18999014891433705)
('unidad', 0.18980488300102538)
('ex', 0.18859130938015475)
('cerca', 0.18804148048983363)
('referir', 0.18761220603026982)
('dama', 0.18691605444209342)
('captación', 0.18643861801882697)
('accionar', 0.18530956363294934)
('comparación', 0.1849989160251521)
('licencia', 0.1828181060317827)
('beca', 0.18281810603178264)
('negativo', 0.18253663072083828)
('sacrificio', 0.18253663072083826)
('provocar', 0.182411391165291)
('mayor', 0.18226496980384055)
('agricultor', 0.1809806914982567)
('desarticulado', 0.1809806914982567)
('desplegar', 0.1809806914982567)
('procampo', 0.1809806914982567)
('clandestino', 0.18098069149825669)
('excedente', 0.18098069149825669)
('paralizar', 0.18098069149825669)
('suscribir', 0.18098069149825669)
('secretario', 0.1803709618109503)
('presario', 0.17912443020795965)
('inverlat', 0.17912443020795962)
('mientras', 0.17912443020795962)
('marzo', 0.1782174652399285)
('privado', 0.17638954548096947)
('infantil', 0.17589669862367344)
('superficie', 0.17557706052814978)
('federal', 0.17477570052357932)
('inversión', 0.1739361638930148)
('obligación', 0.172562025625192)
('requerir', 0.1725583187193856)
('ello', 0.1723713571156808)
('maquiladoras', 0.17236256333167305)
('representar', 0.1720971858635325)
('once', 0.17149858514250885)
('generar', 0.1714476273089244)
('vegetal', 0.17063023229633048)
('vulgar', 0.17063023229633045)
('alpro', 0.16993235521110622)
('economía', 0.169771217232728)
('compra', 0.16974060916619124)
('deber', 0.1697403628831537)
('cabo', 0.1694393883678624)
('precio', 0.16931265612331967)
('banco', 0.16849163373463263)
('señalar', 0.168182757886015)
('moneda', 0.16805349924838123)
('siete', 0.1677289251362618)
('tiempo', 0.16734415089117938)
('oficina', 0.16714798265762984)
('meta', 0.16612465981124716)
('lai', 0.16583699784683462)
('apoyar', 0.16454915133325573)
('bordo', 0.1645362954286044)
('además', 0.16453629542860437)
('levantamiento', 0.16419739435729636)
('gastar', 0.1639362244856673)
('supuestamente', 0.1639362244856673)
('destacar', 0.16351748504193217)
('dispositivo', 0.16351748504193214)
('inscribir', 0.16351748504193214)
('acreditar', 0.16351748504193211)
('ronda', 0.16351748504193211)
('producir', 0.16326572587022833)
('circulante', 0.1630358419189962)
('empleado', 0.16109934838186185)
('cada', 0.16047923546707216)
('primero', 0.15960996726962962)
('banca', 0.15955424840261867)
('importante', 0.1594562448345911)
('caer', 0.15839248216005775)
('mes', 0.15812739544816137)
('registrar', 0.15793078942544223)
('si', 0.15792456676211233)
('cantidad', 0.15789506035015755)
('invadir', 0.15760848551904616)
('sector', 0.1572660812790082)
('inactivo', 0.15635262099882086)
('vauchers', 0.15635262099882083)
('apaciguar', 0.15512630699850574)
('arca', 0.15512630699850574)
('maxis', 0.15512630699850574)
('my', 0.15512630699850574)
('organizativa', 0.15512630699850574)
('pixar', 0.15512630699850574)
('psinet', 0.15512630699850574)
('spyglass', 0.15512630699850574)
('valorar', 0.15512630699850571)
('noviembre', 0.15485768981515707)
('agrario', 0.1541657633542934)
('orden', 0.15409502888699828)
('anterior', 0.15339299776947404)
('vida', 0.15330319797773867)
('problema', 0.15318472476402342)
('conocer', 0.15234842169315221)
('división', 0.1522264941652625)
('persona', 0.15180856755827205)
('electrónica', 0.15105098240987222)
('filmar', 0.15105098240987222)
('rebelde', 0.15105098240987222)
('medida', 0.1506778629044527)
('lograr', 0.15054961860614566)
('déficit', 0.15031161927043607)
('samsung', 0.15031161927043607)
