('manejar', 1.0)
('ahorro', 0.34120052105250726)
('facilitar', 0.30807415992441867)
('retiro', 0.2718301411097812)
('afore', 0.26261286571944514)
('administradora', 0.2618713690892243)
('imss', 0.25946768800100056)
('afores', 0.24814583349273256)
('decir', 0.24610437754849318)
('trabajador', 0.23942484782347095)
('poder', 0.2348843242673056)
('sólo', 0.23018842700307449)
('millón', 0.23005204368605703)
('medio', 0.22931106862770806)
('coincidir', 0.22333125014345928)
('recurso', 0.22000426994679412)
('recibir', 0.2194473412163361)
('deber', 0.2183738355292003)
('banca', 0.21792624357233673)
('encontrar', 0.21737467668709068)
('parte', 0.21708454676125566)
('mil', 0.21342868255586883)
('información', 0.21220522119076407)
('tres', 0.210433575549139)
('cada', 0.21003429089721196)
('hectárea', 0.20876392283851924)
('hacer', 0.20792495458156676)
('disponer', 0.20745185964641727)
('cuales', 0.20488779977039295)
('señalar', 0.2038974971828752)
('nueva', 0.2034098430627413)
('voluntad', 0.2027602507214834)
('rosado', 0.20169313515612902)
('social', 0.20104465252384465)
('pagar', 0.20029618212645575)
('sino', 0.2000162989591574)
('gobierno', 0.19963931773157925)
('contratar', 0.1993421034805062)
('nadie', 0.19910661361273335)
('repetitivas', 0.19851666679418606)
('cantidad', 0.19817410110875555)
('empresa', 0.19792056192334778)
('público', 0.1967961228292904)
('vivienda', 0.193012161744489)
('aproximadamente', 0.19178532059415365)
('mucha', 0.1916748133417668)
('tecnología', 0.19099540065661777)
('grande', 0.19040284017299752)
('mayor', 0.19027986126876595)
('fondo', 0.1901202577400028)
('país', 0.18890243722712657)
('política', 0.1886428832274813)
('sntss', 0.18832944617230332)
('provocar', 0.1875806183710322)
('tope', 0.18724930115325375)
('liberación', 0.18569533817705186)
('garantizar', 0.18569533817705183)
('pequeña', 0.18487185146677781)
('ex', 0.18470063324831482)
('alrededor', 0.1832506346933639)
('paga', 0.18197361122800385)
('compromiso', 0.1814259091242687)
('adecuado', 0.18142590912426865)
('captación', 0.17894050529015934)
('vender', 0.17859357696575517)
('importante', 0.17855051462249658)
('presuponer', 0.17795459968658567)
('conectar', 0.1779545996865856)
('aprovechar', 0.1771974454640979)
('servidor', 0.17712010693022207)
('beca', 0.1754656015858991)
('debido', 0.1754656015858991)
('joe', 0.1754656015858991)
('monopolio', 0.1754656015858991)
('ello', 0.17546560158589908)
('precio', 0.1747677090174792)
('peso', 0.17465840277733582)
('enterado', 0.1737020834449128)
('patronal', 0.17370208344491278)
('pues', 0.17290165373826014)
('tiempo', 0.1723662135291592)
('basar', 0.17192047651837583)
('contenido', 0.1719204765183758)
('microcómputo', 0.1719204765183758)
('año', 0.17101517326591203)
('total', 0.17086896526895157)
('indicar', 0.1707398331419941)
('requerir', 0.17035039361699023)
('caso', 0.1701244310667058)
('servicio', 0.16900025158793167)
('consignar', 0.168822556533929)
('resultado', 0.1681565872455309)
('saber', 0.16792414228945185)
('debe', 0.16590927400893393)
('sostener', 0.16517585103707016)
('vez', 0.16457561166642296)
('líder', 0.1645524161649806)
('referir', 0.1629176663753953)
('red', 0.16244958076690785)
('propiedad', 0.16224159968135254)
('manejo', 0.16208817969462158)
('confederación', 0.16208817969462155)
('sar', 0.16208817969462155)
('parecido', 0.16208817969462153)
('económico', 0.1612639746370165)
('manera', 0.16125050907566818)
('desarrollo', 0.1606323762361978)
('diez', 0.16054952030640016)
('comprar', 0.1604459065361329)
('reforma', 0.15995412249778054)
('méxico', 0.15917530664699547)
('dueño', 0.15916743272318734)
('maricarmen', 0.15916743272318734)
('orientación', 0.1591674327231873)
('advertir', 0.15823389134142754)
('abascal', 0.1579190414273092)
('complicado', 0.1579190414273092)
('pronunciar', 0.1579190414273092)
('además', 0.15791904142730917)
('pedir', 0.15784984628145501)
('uso', 0.15694120514358612)
('fugue', 0.1569412051435861)
('telnetamericom', 0.1569412051435861)
('mexicano', 0.1565106386117263)
('ir', 0.15603205220723104)
('permitir', 0.15541238997608206)
('belén', 0.15536386656646636)
('personal', 0.15524678351402452)
('producto', 0.15518761708651116)
('ruta', 0.15440972939559122)
('capitalizar', 0.1539837707098905)
('cosa', 0.15322101242679623)
('hormiga', 0.15320397367084398)
('cdrom', 0.15276926350572845)
('institución', 0.15221235177140308)
('masivo', 0.15161960871578067)
('emisión', 0.15006449469682578)
('pueblo', 0.15005175090718054)
('esquema', 0.14988246343469352)
('seguro', 0.1490941448864068)
('arrojar', 0.14888750009563956)
('barba', 0.14888750009563956)
('borrego', 0.14888750009563953)
('constantino', 0.14888750009563953)
('contabilidad', 0.14888750009563953)
('domínguez', 0.14888750009563953)
('emprendedor', 0.14888750009563953)
('entregado', 0.14888750009563953)
('fobaproa', 0.14888750009563953)
('genaro', 0.14888750009563953)
('huejotzingo', 0.14888750009563953)
('internar', 0.14888750009563953)
('paralizar', 0.14888750009563953)
('pc', 0.14888750009563953)
('polídeca', 0.14888750009563953)
('prerrequisito', 0.14888750009563953)
('salvaguardar', 0.14888750009563953)
('únicamente', 0.14874231478554037)
('cualquier', 0.14851667137512653)
('momento', 0.14841719458304542)
('dirigente', 0.1481336344916697)
('empleado', 0.14789769750898235)
('computadora', 0.14752776841699203)
('mantener', 0.14742059239963687)
('poner', 0.14727644595550055)
('crear', 0.1472646995914661)
('lector', 0.14686172542889656)
('destacar', 0.14647845813401372)
('flujo', 0.14619952374440529)
('alguna', 0.14576843833588002)
('general', 0.14564351656084162)
('propio', 0.1452728536147135)
('convertir', 0.14495460209317135)
('edición', 0.14470289605359765)
('último', 0.14469264180024155)
('existir', 0.14393497910524447)
('gubernamental', 0.14379916239821025)
('duda', 0.14364031771205787)
('favorable', 0.1432670637653132)
('prelado', 0.1432670637653132)
('seguir', 0.14317620280881765)
('hecho', 0.14297034187875363)
('sector', 0.14278223305587165)
('empezar', 0.14261062473928512)
('decidir', 0.14248835968536736)
('optar', 0.1423636797492685)
('predio', 0.1423566430154704)
('extranjero', 0.1421382422685609)
('mediante', 0.14213824226856087)
('ambiente', 0.14182715723279385)
('tener', 0.14182715723279382)
('múltiple', 0.1412470846292275)
('dedicar', 0.14078963666465347)
('seguridad', 0.14073195043929215)
('cuenta', 0.14072459803157725)
('cinco', 0.14050534687467658)
('cardiaca', 0.1403724812687193)
('comunitarios', 0.1403724812687193)
('regla', 0.1403724812687193)
('reporte', 0.1403724812687193)
('vegetal', 0.1403724812687193)
('si', 0.14009040084178706)
('según', 0.1396617299611588)
('informática', 0.13964952806089517)
('registrar', 0.1394528575468411)
('radio', 0.13914291759888012)
('totalmente', 0.1386640304198387)
('acertado', 0.1378430401934308)
('suma', 0.1377749527404283)
('temporal', 0.13764654253089179)
('invertir', 0.13759255290632771)
('ayudar', 0.13755266059940757)
('solicitar', 0.13719382431612234)
('municipio', 0.1370164784963585)
('capitalización', 0.13681817065967555)
('economía', 0.13652016879324327)
('precisamente', 0.13648020842100292)
('workshop', 0.13626312508266655)
('banco', 0.1361813099296391)
('tomar', 0.13543646582095517)
('mismo', 0.13539285910205184)
('ofrecer', 0.13511320473331348)
('liquidación', 0.13486551762359517)
('impedir', 0.13479640897564274)
('fantasma', 0.13467381103397455)
('superior', 0.13439641874969066)
('plan', 0.1342416732536408)
('llegar', 0.134044364657732)
('dos', 0.13356477684235699)
('estratégico', 0.1331690284855426)
('postura', 0.1331690284855426)
('denominar', 0.13316902848554257)
('despliegue', 0.13316902848554257)
('encanto', 0.13316902848554257)
('contraloría', 0.13263952726932277)
('doblemente', 0.13263952726932277)
('redocumentaron', 0.13263952726932277)
('resistir', 0.13263952726932277)
('superficie', 0.13240525061790775)
('querer', 0.13238797172830882)
('cláusula', 0.13234444452945737)
('devaluar', 0.13234444452945737)
('mediana', 0.13234444452945737)
('quinta', 0.13234444452945737)
('asir', 0.13193544931182838)
('pago', 0.13185698635555074)
('razón', 0.1317631522660486)
('dar', 0.1317395175218794)
('intercambiar', 0.13171358556668117)
('base', 0.13135501988557027)
('toda', 0.130788456746524)
('papel', 0.13078433761965508)
('ley', 0.13054375593679693)
('empresario', 0.13033257689973352)
('monto', 0.13014952543734784)
('quiebra', 0.13014003897460427)
('liquidar', 0.1299596646135263)
('observar', 0.12958993508876335)
('vive', 0.12958993508876335)
('problema', 0.1295211460532807)
('ascender', 0.12867477449632603)
('accionar', 0.12866240846155655)
('aplicación', 0.1282303007174301)
('aplicar', 0.12776451341301862)
('incluir', 0.12719193264319817)
('comunicación', 0.12711917390602068)
('negociación', 0.12696245340991424)
('diferencia', 0.12692401571364725)
('especificar', 0.1268540658512312)
('platicar', 0.1268540658512312)
('unocero', 0.1268540658512312)
('apoyar', 0.1263451042387208)
('producción', 0.12605820947258067)
('pérdida', 0.12605820947258065)
('mayoría', 0.12605820947258062)
('casi', 0.12592607924386479)
('secretario', 0.12590318226828548)
('internet', 0.12589855014939497)
('crucificar', 0.12583290418172216)
('promedio', 0.12577074912523467)
('apreciar', 0.1255529641148689)
('desahogado', 0.1255529641148689)
('enfoque', 0.1255529641148689)
('cuatro', 0.12546764098974778)
('enfrentar', 0.12546764098974775)
('efectivo', 0.12533068073466241)
('director', 0.12456552591860731)
('acudir', 0.12456043499668956)
('hoy', 0.12454042368079259)
('transporte', 0.12448180407837414)
